,original_idx,text
3438,3438,"Pela primeira vez esta época, um jogador do Porto foi expulso! Aposto que este árbitro não treina na Maia, nem tem talhos em Guimarães..."
3439,3439,Pela primeira vez o falido aceitará um anúncio (ruim) pra ajudar na sua reputação em declínio. Tentem um j _
3440,3440,"Pela primeira vez, o #PNR presente em #Coimbra nas Autárquicas.
Coimbra terá assim mais encanto!
 _"
3441,3441,pelo fim da corrupção eu voto SIM
3442,3442,"pelo menos a ditadura melhorou a economia
agora não posso nem ir pra miami de primeira classe"
3443,3443,"pelo menos com o capitalismo eu pude ver guerra civil na estreia
vai lá ver em cuba"
3444,3444,"pelo menos eu descobri o nome da guria q eu queria
e como meu sapatômetro estava certo, ela é sapatão"
3445,3445,Pelo menos ia proteger o ocidente do islam.
3446,3446,"Pena que as feminazis de todo o mundo sejam muito covardes e não façam nenhum mega mijaço, cagaço, ou similar, nos _"
3447,3447,Aparece quando quiseres. O restaurante 'Almeidas' está sempre aberto para ti
3448,3448,É a melhor banda
3449,3449,"É de salmão, e estava óptimo"
3450,3450,Acho que a irmã da minha namorada está a falar contigo
3451,3451,Sou ou sou um bom cunhado?
3452,3452,"Tenho que te emprestar o documentário, vais adorar"
3453,3453,"pensar no social? pra que, o bang é crescer economicamente, foda-se as minorias nao é mesmo #Bolsonaro2018"
3454,3454,pensava q essa cena de n se sentirem minimamente atraídas por raparigas mas no entanto quererem entrar no mundo das fufas já n era moda
3455,3455,17 pequenas atitudes machistas que acontecem na cama via
3456,3456,Perfeito absurdo: Lisboa atractiva e animada para turistas e especuladores; inacessível e de costas voltadas para o _
3457,3457,"Perfeito! Parabéns, Trump!"
3458,3458,Perfeito! Pena que sua faz isso O TEMPO TODO!!
3459,3459,"Pergunta :
Porque que o beat da publicidade é samba e não algo vindo de Angola?"
3460,3460,perguntei uma surda se ela gostava de ouvir musica meu deus como sou burro kkkkkkkkkkkkkk qm nao gosta de ouvir musica
3461,3461,Pergunto-me se as fufas comparam o seu cheiro com o da parceira
3462,3462,"Pergunto: quem apoia o terror agora?
Esquerda apoia a violência contra PM, etc, escandalosamente e nós é que somos extremistas nesse carai?"
3463,3463,Perplexo?? Não! Está apático diante de toda a podridão. E os partidos da AR e os media continuam confortavelmente a _
3464,3464,"Essas são corruptas, mentirosas, dissimuladas (DILMA), ladra de aposentados (Gleise),"
3465,3465,"Não é rotulo, é mais uma diferenciação..ja que nao posso compara-la _"
3466,3466,OK...existem mulheres de direita e de esquerda. Se vc nao é bandida..foi pra vc tambem
3467,3467,"Pesado, mas real. Por isso estaremos ocupando as ruas neste dia! #8M"
3468,3468,Pesquisa de APROVAÇÃO sem o cara sequer ter tomado posse???? AHAHAHAHAHAHA!!!!! Apela mais aí pessoal!
3469,3469,Pesquisa revela “trio de ouro” para o orgasmo feminino via
3470,3470,"PESSOAL ME CHAMANDO DE 'TRANSFÓBICO' RISOS
TRABALHEI 22 ANOS EM UMA TRANSPORTADORA, COMO VOU TER FOBIA DE TRANSPORTES? INVENTEM OUTRA. #PAZ"
3471,3471,"Pessoal, passem pra essa guerreira --> que não consegue terminar um debate!
Deu block no opositor! Não _"
3472,3472,Pessoal que é todo 'eu não mato animal nenhum'. Uma semana em Angola e depois falamos
3473,3473,pessoas que visitaram meu perfil e grupos que sigo no Twitter
3474,3474,Pessoas Ruivas e Onde Habitam
3475,3475,"piadas com estupro não são legais nem se vc estiver brincando 
beijão do adm no core de vcs"
3476,3476,7 PICA DOS ALEMÃO
3477,3477,"Acho q quem sempre se esteve a cagar para a pressão da indústria d seguires 1caminho para teres sucesso,vai continuar a fazê-lo"
3478,3478,N acredito nessa separação.Prefiro acreditar em integridade e valores e em defenderes o que acreditas apesar das consequências
3479,3479,Pois...é como estamos...
3480,3480,Certamente aconteceu isso quando a postou o comentario c a ID da http://twitpic.com/23v6gt
3481,3481,"Então, reflita no teu comentntário, friend. E não esotu justificando ou defendendo pq é famosa. Faria com qq Pssoa! Abç"
3482,3482,Pouco que conheço daqui e do BBB me fizeram ter certeza de que a jamais mentiria aqui... ()
3483,3483,Pinto da Costa está a ser julgado num quartel d bombeiros pq depois de lerem o livro d Carolina os juízes exigiram uma sala ampla e arejada.
3484,3484,bardamerda para a Eurovisão!
3485,3485,nunca se sabe. Imagina que lhe sai o Euromilhões e decide dividir com os filhos? Eu só não queria que ele tivesse problemas...
3486,3486,Pior coisa que eu fiz foi ter comprado esse tênis branco
3487,3487,"Pior de tudo foi o Lula que colocou um padre acusado de pedofilia na pastoral do menor
É igual colocar o Aécio no DENARC"
3488,3488,Pior que Ades só Aids
3489,3489,"Pior recessão DA HISTÓRIA!!!!! 
Parabéns a todos que votaram e defendem o PT!"
3490,3490,o adreanu é negro
3491,3491,os negros não vão gostar.
3492,3492,"Placas na praia, soltar pombinhas brancas ou abraço na lagoa??"
3493,3493,"se com estética vc quer dizer branco, sim."
3494,3494,pleno dia internacional da mulher e eu ouvi um pai dizendo pro filho que a mãe dele é uma burra
3495,3495,"#PNR apresenta-se em Sintra, pela 2ª vez em autárquicas, ampliando agora a sua participação nesse concelho. _"
3496,3496,"PNR avança com candidatura à Câmara do Barreiro, com José Almeida e"
3497,3497,"PNR de novo em Sintra
 #Autárquicas #Portugal #PNR"
3498,3498,PNR de um lado e todos os outros do outro
3499,3499,"PNR e comunicação social
O PNR é o único partido que mantém um activismo permanente e crescente"
3500,3500,"PNR em Coimbra: formação e compromisso
 #PNR #Portugal"
3501,3501,PNR marca protesto pela “liberdade de expressão”
3502,3502,"PNR nas Eleições Autárquicas: 'uma lança na Margem Sul'!
#PNR #Barreiro"
3503,3503,"#PNR, pela primeira vez em autárquicas na #Madeira"
3504,3504,"Pode bater em mulher não, amiguinho. Larga de ser retardado"
3505,3505,"Podence e Geraldes devem voltar amanhã para o Sporting.
Acho bem.
Um balneário precisa de jogadores que saibam o que é ganhar títulos"
3506,3506,"pode ser gorda, pode ser feia"
3507,3507,"PODE SER GORDA 
PODE SER FEIA 
SO NÃO PODE SER GORDA E FEIA"
3508,3508,Pode vir para o Brasil que ajudo a divulgar e trabalho de voluntária...
3509,3509,Podia ta mais branco pq gosto dele tempestade mas tudo bem
3510,3510,"podia ta na turquina ajudando os refugiados, sei la, mas não estar aqui perdendo meu tempo que é precioso -.-"
3511,3511,"'Po gata, fica cmg' 'não' 'SAI DAQUI ENTÃO, NÃO QUERIA, VC É TODA ZOADA GORDA FEIA IA TE PEGAR POR PENA' (?????????????????)"
3512,3512,"Pois é... a maior e mais evidente farsa dos últimos anos, só não vê quem não quer."
3513,3513,"POIS É, ATÉ UM CONTINENTE JÁ APARECEU
E O PAI DAS FEMINISTAS NÃO
 #JoaquinResponde"
3514,3514,Pois vou para Angola e não quero deixá-lo pendurado
3515,3515,Polémicas? Disse o óbvio e com toda a razão.
3516,3516,"Poliana Bagatini, 29 anos, mulher do cantor sertanejo Vitor Chaves, da dupla Victor e Leo, registrou queixa..."
3517,3517,Politicamente correto é a pqp
3518,3518,política + religião = sucesso
3519,3519,"político corrupto? Pare de falar merda!! Tá vendo Lula, Dilma FHC ou Aécio no meu perfil?"
3520,3520,Político manja mto de enganar os outros hein . Era esse carrinho mesmo q ele queria sim
3521,3521,"ta certo, o q tem de terrorista posando de refugiado"
3522,3522,PONTO ALTO DO CARNAVAL ATÉ AGORA FOI ESSA GUERREIRA FANTASIADA DE DOLLYNHO EXIBINDO SEU ORIFÍCIO ANAL AO VIVO EM RE _
3523,3523,"POPULISTAS
Novo termo da moda da mídia que obviamente nem sabe direito o que significa. Importante msm é 'comparar _"
3524,3524,"Por Andressa Darold – 02/03/2017
Sanções poderão ser aplicadas contra os Estados-membros da União Europeia que se..."
3525,3525,"Por conta do veto ter sido interrompido por um juiz, pessoas muito ruins e perigosas podem estar entrando em nosso _"
3526,3526,Por ex obras em angola vieram ou nao do BNDES? Quero entender _
3527,3527,Por favor nunca seja o branco
3528,3528,por isso que dizem que espelhos não são confiaveis eles te deixam feia e gorda
3529,3529,"Por oito anos a Rússia 'ignorou' o presidente Obama, se tornou mais e mais forte, anexou a Crimeia e construiu míss _"
3530,3530,Porque a bandidagem continua muito bem armada.
3531,3531,Por que a fome do mundo não ? Por que os refúgiados não são mais alvo de polêmica e ajuda ? Por que isso é importan _
3532,3532,"Porque apesar de ser bruto igual os pés da burra, quando era pequenininho aprendi que em mulher não se bate nem..."
3533,3533,"Por que 'APESAR'?? Ser nacionalista é oposto a ter esperança e união?? 
Forcem mais a barra que tá pouco!! Jornale _"
3534,3534,"POR QUE DIA 'INTERNACIONAL' DA MULHER?
DEIXA SÓ 'DIA DA MULHER'
TIRA O INTERNACIONAL
MULHER NÃO QUER SE SENTIR REBAIXADA"
3535,3535,Por que é que os países ricos do golfo Pérsico não acolhem refugiados?
3536,3536,porque é que todas as fufas qd são mais novas dizem ser 'bi'?
3537,3537,por que eu não posso chamar ele de PRETO se ele me chama de BRANQUELO AZEDO
3538,3538,"Porque hoje é o dia da criança!
Promova-se a #natalidade, não o aborto!
#DiadaCriança #RenovarPortugal #Aborto"
3539,3539,"Porque normalmente as fufas e os paneleiros são com... —_ Pára de criar estereótipos, isso é horrível"
3540,3540,"Por que os advogados não analisam e usam a decisão da Corte Federal de Boston, que entra em conflito com essa ridíc _"
3541,3541,"Porque só o pode ser censurado e eu não?Eu odeio as feministas tanto qnt ele.. Elas só sabem dar e abortar!
#DireitosIguais"
3542,3542,POR QUE SÓ TEM GLOBELEZA MULATA ISSO SIM É PRECONCEITO BRANCA NÃO SABE SAMBAR NÃO É ISSO ?????????????
3543,3543,"porra, agora só semana que vem o celular.. mulher burra do carai"
3544,3544,porra! Dizer isso no dicionário é fácil!!! Papel aceita tudo!! Quero ver na prática! Vou te desmontar nos comentár _
3545,3545,"porra!! é difícil refutar o que falei com fatos, lógica e verdades?"
3546,3546,"PORRA, MAS E O TAL AQUECIMENTO GLOBAL???!!?"
3547,3547,porra q mulher burra
3548,3548,"Porra, que lixo, que idiotas... o mundo está à deriva..."
3549,3549,Porra!!! Que programa racista esse #Esquenta !!! Só tem negros! Não tem um dedicado a loiras!!!!! Sou discriminada!!!!!
3550,3550,"Porra, sou muito burra... Sempre esqueço coisas que nenhuma mulher esqueceria"
3551,3551,"Por 
, o Australopithecus dos tempos modernos!
 #PNR"
3552,3552,mas os criminosos não são vítimas da sociedade?
3553,3553,"Portanto, o 'grab 'em by the pussy' de Marine Le Pen foi ter mostrado imagens dos horrores causados pelo islão?"
3554,3554,Porto acolhe em abril o 'Dia das Boas Ações' | Invicta de Azul e Branco
3555,3555,"Portugal à deriva _de 
 #PNR #RenovarPortugal"
3556,3556,Portugal distingue-se “porque não tem nem vai ter campos de refugiados
3557,3557,Portugal não tem campos de refugiados nem nunca irá ter #paisaominuto
3558,3558,"#Portugal. Novo resgate a caminho
 #PNR"
3559,3559,"Portugal precisa do PNR, mas o PNR precisa de si!"
3560,3560,Portugal vai retirar a queixa contra Espanha se os espanhóis aceitarem armazenar em Almaraz os ativos tóxicos da Banca portuguesa.
3561,3561,"Portugueses, não se esqueçam de votar agora na música que nos vai envergonhar na Eurovisão
#festivaldacanção"
3562,3562,Por um 8 de março em que eu não sinta que estou gorda e feia porque peso mais que 60 Kg
3563,3563,"Por um mundo com mais:
#MeuAmigoSecreto
#NãoÀCulturaDoEstupro
#FeminicídioNão
#NenhumaAMenos
Celebremos o #DiaInternacionaldaMulher."
3564,3564,"Postei uma foto velha com minha mãe só pelo momento e ela não respondeu pedi o pq e ela 'achei a foto feia, to gorda e feia'"
3565,3565,Poster Fotográfico Panorâmico da Serra do Corvo Branco do fotografo Seergio Giusti. Veja mais:...
3566,3566,"Povo falando que tô linda grávida, onde????? Gente, eu me sinto um monstro, tanto de gorda, quanto de feia kkkk"
3567,3567,pq é q ha fufas em Almeirim e eu nunca soube
3568,3568,#PQMulher q discorda do feminismo é burra. A liberdade da mulher acaba aí com as manax
3569,3569,Pq n manda os refugiados pro inferno em vez de mandar pra europa???São tudo muçulmano mesmo....
3570,3570,PQP o tá me fudendo com essas verdades absolutas!!! #genio
3571,3571,Pq sapatao paga tanto pau pra kristen stewart???? Sinceramente acho ela bem sem gracinha
3572,3572,"PRÊMIO PUSKAS? BOLA DE OURO F.I.F.A.? 
GRANDES MERDAS PERTO DISSO."
3573,3573,Pra esquerda (vagabundo) é assim: 'pegar' 40 mil reais de um trabalhador que ralou pra comprar aquilo é não fazer n _
3574,3574,Pra falar uma merda dessas só pode estar usando muita maconha mesmo.
3575,3575,"Pra , 'crimes não violentos' deveria dar vaga num Spa."
3576,3576,Pr. Alex Vieira .Vitória/ES...Recomenda meu livro #FamiliasEmPerigo...Para adquirir acesse. _
3577,3577,Pra mim BBB sempre foi uma merda
3578,3578,pra mim o dia da mulher era dia 8 de maio shdjdk ache a burra
3579,3579,Pra que horas ficou marcado o panelaço?
3580,3580,pra quem acha que sou um fdp... fdp é isso -> http://t.co/VIAAfcT3sC hahahahaha
3581,3581,"Pra quem perdeu o documentário #EuVocêTodasNós ao vivo no , NÃO SE CHATEIE! Tá disponível aqui >> VEJA"
3582,3582,Pra quem tá com pena de traficante de drogas... principalmente as mulheres e feministas .
3583,3583,"pra que tirar meu wpp? 
tem que tirar é a dilma logo porra"
3584,3584,"Pra advogado ameaçar um Juiz de morte = suave, de boa! Nenhum A.
Fazer piada contra o feminismo = é crime. _"
3585,3585,"Pra os crimes que esta página mostra há 7 meses de Feministas, SJW, etc: foda-se
A EH fazer MEME contra feminista é ódio, violência.."
3586,3586,"Pra Temer, contribuição das mulheres à economia é analisar preço de supermercado e ser responsável pelo orçamento d _"
3587,3587,"Pra turma da USP, Moraes é muito 'partidarizado' (???) e não pode ir pro STF.
Já Fachin ter defendido invasão de terra / MST (CRIME!!), ok."
3588,3588,Pra você que não gosta de futebol. Foda-se!!!! Seu mané sem alma.
3589,3589,"pré adolescente?
tenho idade pra ser teu pai
só não sou pq uso camisinha"
3590,3590,"Precisamente! Com coragem, sem papas na língua!
#ForçaTrump"
3591,3591,"Precisamente: sem segurança não há liberdade!
 
 
#pnr"
3592,3592,#PrecisamosFalarSobreAborto Vc deveria ter sido abortado
3593,3593,PRECISA-SE URGENTE de um serial killer de cantores sertanejos
3594,3594,Preciso arrumar meu quarto. Contrato estagiário.
3595,3595,PRECONCEITO NA WEB!!!! kkkkkkkkk http://t.co/WCh6lK71
3596,3596,"'PREESCREVEM' 
Esse é o nível de jornalismo do !!! Inacreditável que alguém assine esse lixo!"
3597,3597,"Prefiro ser magrela como a piranha diz .. do que ser gorda feia como ela é 
#Afrontaaaaaaaaabbê"
3598,3598,Preguiça de ir dormir...
3599,3599,PRENDAM ESSA PSICOPATA!!!
3600,3600,"Preocupados com a espanholização da Banca? É mais provável haver concorrência entre um catalão e um cantabro, do que entre três angolanos..."
3601,3601,"Presidência d França! p/os q já foram cúmplices na destruição d países árabes, c/a consequente maior onda de refugi _"
3602,3602,"Presidente dos “afectos” ou do “nim”? por 
 #RenovarPortugal #PNR"
3603,3603,Presidente dos dragões voltou a mostrar o seu descontentamento | Invicta de Azul e Branco
3604,3604,"Presidente em entrevista ao Jornal I
#RenovarPortugal #PNR #Portugal #JoséPintoCoelho"
3605,3605,Presidente Trump Parabeniza Exxon Mobil Pelo Seu Programa de Investimento de Geração de Empregos' _
3606,3606,"amiga calma, isso é uma crítica."
3607,3607,Prezada Quando 2 pessoas usam o mesmo computador pode acontecer de uma postar na twitcam c o perfil errado. ()
3608,3608,PRF de Pato Branco apreende 600 quilos de camarão contrabandeado que foi adquirido no Oeste Catarinense
3609,3609,"Primeiramente Bolsonaro
Segundamente Presidente!"
3610,3610,"primeiramente
BORA TEMER"
3611,3611,"Primeira vez que saio todo de branco, as pessoas vão achar que sou pai de santo"
